N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;AF 1485;A;1355;20250616;20250630;1000000;NTE;NTE;100;E90;J;1;;;;;S25;209;;;11MAR25 1101;
N;LYS;AF 1485;A;1355;20250619;20250619;0004000;NTE;NTE;76;E70;J;1;;;;;S25;210;;;19JUN25 0846;
N;LYS;AF 1485;A;1355;20250620;20250620;0000500;NTE;NTE;76;E70;J;1;;;;;S25;211;;;20JUN25 0826;
N;LYS;AF 1485;A;1355;20250624;20250624;0200000;NTE;NTE;76;E70;J;1;;;;;S25;212;;;24JUN25 0548;
N;LYS;AF 1485;A;1355;20250626;20250626;0004000;NTE;NTE;76;E70;J;1;;;;;S25;213;;;26JUN25 0617;
N;LYS;AF 1485;A;1355;20250627;20250627;0000500;NTE;NTE;76;E70;J;1;;;;;S25;214;;;26JUN25 1750;
N;LYS;AF 1485;A;1355;20250701;20250701;0200000;NTE;NTE;100;E90;J;1;;;;;S25;215;;;24JUN25 0548;
N;LYS;AF 1485;A;1355;20250703;20250703;0004000;NTE;NTE;100;E90;J;1;;;;;S25;216;;;26JUN25 0617;
N;LYS;AF 1485;A;1310;20250706;20250706;0000007;NTE;NTE;100;E90;J;1;;;;;S25;217;;;07MAR25 1517;
N;LYS;AF 1485;A;1410;20250707;20250725;1234500;NTE;NTE;100;E90;J;1;;;;;S25;218;;;11MAR25 1101;
N;LYS;AF 1485;A;1310;20250713;20250713;0000007;NTE;NTE;100;E90;J;1;;;;;S25;219;;;11MAR25 1418;
N;LYS;AF 1485;A;1310;20250720;20250727;0000007;NTE;NTE;100;E90;J;1;;;;;S25;220;;;11MAR25 1056;
N;LYS;AF 1485;A;1410;20250901;20250905;1234500;NTE;NTE;100;E90;J;1;;;;;S25;221;;;11MAR25 1101;
N;LYS;AF 1485;A;1310;20250907;20250907;0000007;NTE;NTE;100;E90;J;1;;;;;S25;222;;;11MAR25 1418;
N;LYS;AF 1485;A;1410;20250908;20250912;1234500;NTE;NTE;100;E90;J;1;;;;;S25;223;;;07JUL25 1002;
N;LYS;AF 1485;A;1310;20250914;20250914;0000007;NTE;NTE;100;E90;J;1;;;;;S25;224;;;07JUL25 0959;
N;LYS;AF 1485;A;1355;20250915;20251013;1000000;NTE;NTE;100;E90;J;1;;;;;S25;225;;;05MAY25 1248;
N;LYS;AF 1485;A;1355;20250916;20251015;0230000;NTE;NTE;100;E90;J;1;;;;;S25;226;;;05MAY25 1248;
N;LYS;AF 1485;A;1355;20250918;20251017;0004500;NTE;NTE;100;E90;J;1;;;;;S25;227;;;05MAY25 1248;
N;LYS;AF 1488;D;1755;20250330;20250330;0000007;NTE;NTE;100;E90;J;1;;;;;S25;228;;;06APR25 1223;
N;LYS;AF 1488;D;1830;20250331;20250409;1230000;NTE;NTE;100;E90;J;1;;;;;S25;229;;;07MAR25 1715;
N;LYS;AF 1488;D;1830;20250403;20250411;0004500;NTE;NTE;100;E90;J;1;;;;;S25;230;;;07MAR25 1715;
N;LYS;AF 1488;D;1755;20250406;20250406;0000007;NTE;NTE;76;E70;J;1;;;;;S25;231;;;06APR25 1223;
N;LYS;AF 1488;D;1345;20250413;20250413;0000007;NTE;NTE;100;E90;J;1;;;;;S25;232;;;07MAR25 1522;
N;LYS;AF 1488;D;1450;20250414;20250414;1000000;NTE;NTE;100;E90;J;1;1445;;;;S25;233;;;17APR25 1517;
N;LYS;AF 1488;D;1445;20250415;20250415;0200000;NTE;NTE;76;E70;J;1;;;;;S25;234;;;15APR25 1410;
N;LYS;AF 1488;D;1450;20250416;20250430;0034500;NTE;NTE;100;E90;J;1;1445;;;;S25;235;;;17APR25 1517;
N;LYS;AF 1488;D;1440;20250421;20250421;1000000;NTE;NTE;76;E70;J;1;;;;;S25;236;;;17APR25 1517;
N;LYS;AF 1488;D;1450;20250422;20250429;0200000;NTE;NTE;100;E90;J;1;1445;;;;S25;237;;;15APR25 1410;
N;LYS;AF 1488;D;1345;20250427;20250511;0000007;NTE;NTE;100;E90;J;1;;;;;S25;238;;;07MAR25 1522;
N;LYS;AF 1488;D;1450;20250428;20250428;1000000;NTE;NTE;100;E90;J;1;1445;;;;S25;239;;;17APR25 1517;
N;LYS;AF 1488;D;1445;20250505;20250507;1230000;NTE;NTE;100;E90;J;1;;;;;S25;240;;;07MAR25 1715;
N;LYS;AF 1488;D;1830;20250512;20250701;1200000;NTE;NTE;100;E90;J;1;;;;;S25;241;;;02JUL25 1104;
N;LYS;AF 1488;D;1830;20250514;20250625;0030000;NTE;NTE;100;E90;J;1;;;;;S25;242;;;02JUL25 1104;
N;LYS;AF 1488;D;1830;20250515;20250515;0004000;NTE;NTE;76;E70;J;1;;;;;S25;243;;;15MAY25 0538;
N;LYS;AF 1488;D;1830;20250516;20250523;0000500;NTE;NTE;100;E90;J;1;;;;;S25;244;;;15MAY25 0538;
N;LYS;AF 1488;D;1755;20250518;20250601;0000007;NTE;NTE;100;E90;J;1;;;;;S25;245;;;07MAR25 1522;
N;LYS;AF 1488;D;1830;20250522;20250522;0004000;NTE;NTE;100;E90;J;1;;;;;S25;246;;;15MAY25 0538;
N;LYS;AF 1488;D;1830;20250605;20250605;0004000;NTE;NTE;100;E90;J;1;;;;;S25;247;;;12JUN25 0408;
N;LYS;AF 1488;D;1830;20250606;20250704;0000500;NTE;NTE;100;E90;J;1;;;;;S25;248;;;12JUN25 0408;
N;LYS;AF 1488;D;1830;20250612;20250612;0004000;NTE;NTE;76;E70;J;1;;;;;S25;249;;;12JUN25 0408;
N;LYS;AF 1488;D;1755;20250615;20250615;0000007;NTE;NTE;76;E70;J;1;;;;;S25;250;;;14JUN25 1818;
N;LYS;AF 1488;D;1830;20250619;20250619;0004000;NTE;NTE;76;E70;J;1;;;;;S25;251;;;19JUN25 0850;
N;LYS;AF 1488;D;1755;20250622;20250622;0000007;NTE;NTE;76;E70;J;1;;;;;S25;252;;;22JUN25 0929;
N;LYS;AF 1488;D;1830;20250626;20250626;0004000;NTE;NTE;76;E70;J;1;;;;;S25;253;;;26JUN25 0614;
N;LYS;AF 1488;D;1755;20250629;20250629;0000007;NTE;NTE;100;E90;J;1;;;;;S25;254;;;22JUN25 0929;
N;LYS;AF 1488;D;1830;20250702;20250702;0030000;NTE;NTE;76;E70;J;1;;;;;S25;255;;;02JUL25 1104;
N;LYS;AF 1488;D;1830;20250703;20250703;0004000;NTE;NTE;100;E90;J;1;;;;;S25;256;;;26JUN25 0614;
N;LYS;AF 1488;D;1345;20250706;20250706;0000007;NTE;NTE;76;E70;J;1;;;;;S25;257;;;06JUL25 0811;
N;LYS;AF 1488;D;1445;20250707;20250707;1000000;NTE;NTE;76;E70;J;1;;;;;S25;258;;;07JUL25 1246;
N;LYS;AF 1488;D;1445;20250708;20250725;0234500;NTE;NTE;100;E90;J;1;;;;;S25;259;;;07JUL25 1246;
N;LYS;AF 1488;D;1445;20250714;20250721;1000000;NTE;NTE;100;E90;J;1;;;;;S25;260;;;07JUL25 1246;
N;LYS;AF 1488;D;1345;20250720;20250727;0000007;NTE;NTE;100;E90;J;1;;;;;S25;261;;;11MAR25 1445;
N;LYS;AF 1488;D;1445;20250901;20250905;1234500;NTE;NTE;100;E90;J;1;;;;;S25;262;;;11MAR25 1445;
N;LYS;AF 1488;D;1345;20250907;20250907;0000007;NTE;NTE;100;E90;J;1;;;;;S25;263;;;07JUL25 1001;
N;LYS;AF 1488;D;1445;20250908;20250912;1234500;NTE;NTE;100;E90;J;1;;;;;S25;264;;;07JUL25 1018;
N;LYS;AF 1488;D;1345;20250914;20250914;0000007;NTE;NTE;100;E90;J;1;;;;;S25;265;;;07JUL25 1018;
N;LYS;AF 1488;D;1830;20250915;20251022;1230000;NTE;NTE;100;E90;J;1;;;;;S25;266;;;07JUL25 1018;
N;LYS;AF 1488;D;1830;20250918;20251024;0004500;NTE;NTE;100;E90;J;1;;;;;S25;267;;;07JUL25 1018;
N;LYS;AF 1488;D;1755;20250921;20251019;0000007;NTE;NTE;178;320;J;1;;;;;S25;268;;;07JUL25 1018;
N;LYS;AF 1489;A;1650;20250330;20250330;0000007;NTE;NTE;100;E90;J;1;;;;;S25;269;;;06APR25 1220;
N;LYS;AF 1489;A;1745;20250331;20250409;1230000;NTE;NTE;100;E90;J;1;;;;;S25;270;;;07MAR25 1715;
N;LYS;AF 1489;A;1745;20250403;20250403;0004000;NTE;NTE;100;E90;J;1;;;;;S25;271;;;10APR25 1126;
N;LYS;AF 1489;A;1745;20250404;20250404;0000500;NTE;NTE;76;E70;J;1;;;;;S25;272;;;04APR25 0642;
N;LYS;AF 1489;A;1650;20250406;20250406;0000007;NTE;NTE;76;E70;J;1;;;;;S25;273;;;06APR25 1220;
N;LYS;AF 1489;A;1745;20250410;20250410;0004000;NTE;NTE;76;E70;J;1;;;;;S25;274;;;10APR25 1126;
N;LYS;AF 1489;A;1745;20250411;20250411;0000500;NTE;NTE;100;E90;J;1;;;;;S25;275;;;04APR25 0642;
N;LYS;AF 1489;A;1650;20250413;20250413;0000007;NTE;NTE;100;E90;J;1;;;;;S25;276;;;06APR25 1220;
N;LYS;AF 1489;A;1755;20250414;20250414;1000000;NTE;NTE;100;E90;J;1;;;;;S25;277;;;17APR25 1354;
N;LYS;AF 1489;A;1755;20250415;20250415;0200000;NTE;NTE;76;E70;J;1;;;;;S25;278;;;15APR25 1409;
N;LYS;AF 1489;A;1755;20250416;20250430;0034000;NTE;NTE;100;E90;J;1;;;;;S25;279;;;17APR25 1354;
N;LYS;AF 1489;A;1755;20250418;20250425;0000500;NTE;NTE;100;E90;J;1;;;;;S25;280;;;28MAR25 1157;
N;LYS;AF 1489;A;1750;20250421;20250421;1000000;NTE;NTE;76;E70;J;1;;;;;S25;281;;;17APR25 1354;
N;LYS;AF 1489;A;1755;20250422;20250429;0200000;NTE;NTE;100;E90;J;1;;;;;S25;282;;;15APR25 1409;
N;LYS;AF 1489;A;1650;20250427;20250518;0000007;NTE;NTE;100;E90;J;1;;;;;S25;283;;;25MAY25 0936;
N;LYS;AF 1489;A;1750;20250428;20250428;1000000;NTE;NTE;76;E70;J;1;;;;;S25;284;;;17APR25 1401;
N;LYS;AF 1489;A;1755;20250505;20250507;1230000;NTE;NTE;100;E90;J;1;;;;;S25;285;;;07MAR25 1715;
N;LYS;AF 1489;A;1745;20250512;20250701;1200000;NTE;NTE;100;E90;J;1;;;;;S25;286;;;02JUL25 1101;
N;LYS;AF 1489;A;1745;20250514;20250625;0030000;NTE;NTE;100;E90;J;1;;;;;S25;287;;;02JUL25 1101;
N;LYS;AF 1489;A;1745;20250515;20250515;0004000;NTE;NTE;76;E70;J;1;;;;;S25;288;;;15MAY25 0535;
N;LYS;AF 1489;A;1745;20250516;20250516;0000500;NTE;NTE;100;E90;J;1;;;;;S25;289;;;23MAY25 0307;
N;LYS;AF 1489;A;1745;20250522;20250522;0004000;NTE;NTE;100;E90;J;1;;;;;S25;290;;;15MAY25 0535;
N;LYS;AF 1489;A;1745;20250523;20250523;0000500;NTE;NTE;76;E70;J;1;;;;;S25;291;;;23MAY25 0307;
N;LYS;AF 1489;A;1650;20250525;20250525;0000007;NTE;NTE;76;E70;J;1;;;;;S25;292;;;25MAY25 0936;
N;LYS;AF 1489;A;1650;20250601;20250601;0000007;NTE;NTE;100;E90;J;1;;;;;S25;293;;;25MAY25 0936;
N;LYS;AF 1489;A;1745;20250605;20250605;0004000;NTE;NTE;100;E90;J;1;;;;;S25;294;;;12JUN25 0402;
N;LYS;AF 1489;A;1745;20250606;20250606;0000500;NTE;NTE;178;320;J;1;;;;;S25;295;;;10APR25 0905;
N;LYS;AF 1489;A;1745;20250612;20250612;0004000;NTE;NTE;76;E70;J;1;;;;;S25;296;;;12JUN25 0402;
N;LYS;AF 1489;A;1745;20250613;20250613;0000500;NTE;NTE;100;E90;J;1;;;;;S25;297;;;10APR25 0905;
N;LYS;AF 1489;A;1650;20250615;20250615;0000007;NTE;NTE;76;E70;J;1;;;;;S25;298;;;14JUN25 1815;
N;LYS;AF 1489;A;1745;20250619;20250619;0004000;NTE;NTE;76;E70;J;1;;;;;S25;299;;;19JUN25 0849;
N;LYS;AF 1489;A;1745;20250620;20250620;0000500;NTE;NTE;76;E70;J;1;;;;;S25;300;;;20JUN25 0839;
N;LYS;AF 1489;A;1650;20250622;20250629;0000007;NTE;NTE;100;E90;J;1;;;;;S25;301;;;06JUL25 0814;
N;LYS;AF 1489;A;1745;20250626;20250626;0004000;NTE;NTE;76;E70;J;1;;;;;S25;302;;;26JUN25 0615;
N;LYS;AF 1489;A;1745;20250627;20250627;0000500;NTE;NTE;76;E70;J;1;;;;;S25;303;;;26JUN25 1744;
N;LYS;AF 1489;A;1745;20250702;20250702;0030000;NTE;NTE;76;E70;J;1;;;;;S25;304;;;02JUL25 1101;
N;LYS;AF 1489;A;1745;20250704;20250704;0000500;NTE;NTE;178;320;J;1;;;;;S25;305;;;26JUN25 1744;
N;LYS;AF 1489;A;1650;20250706;20250706;0000007;NTE;NTE;76;E70;J;1;;;;;S25;306;;;06JUL25 0814;
N;LYS;AF 1489;A;1755;20250707;20250707;1000000;NTE;NTE;76;E70;J;1;;;;;S25;307;;;07JUL25 1243;
N;LYS;AF 1489;A;1755;20250708;20250725;0234500;NTE;NTE;100;E90;J;1;;;;;S25;308;;;07JUL25 1243;
N;LYS;AF 1489;A;1755;20250714;20250721;1000000;NTE;NTE;100;E90;J;1;;;;;S25;309;;;07JUL25 1243;
N;LYS;AF 1489;A;1650;20250720;20250727;0000007;NTE;NTE;100;E90;J;1;;;;;S25;310;;;11MAR25 1417;
N;LYS;AF 1489;A;1755;20250901;20250905;1234500;NTE;NTE;100;E90;J;1;;;;;S25;311;;;11MAR25 1101;
N;LYS;AF 1489;A;1650;20250907;20250907;0000007;NTE;NTE;100;E90;J;1;;;;;S25;312;;;11MAR25 1417;
N;LYS;AF 1489;A;1755;20250908;20250912;1234500;NTE;NTE;100;E90;J;1;;;;;S25;313;;;07JUL25 1006;
N;LYS;AF 1489;A;1650;20250914;20250914;0000007;NTE;NTE;100;E90;J;1;;;;;S25;314;;;07JUL25 1006;
N;LYS;AF 1489;A;1745;20250915;20251024;1234500;NTE;NTE;100;E90;J;1;;;;;S25;315;;;07JUL25 1006;
N;LYS;AF 1489;A;1705;20250921;20251019;0000007;NTE;NTE;100;E90;J;1;;;;;S25;316;;;07JUL25 1006;
N;LYS;AF 1498;D;0630;20250331;20250407;1000000;BOD;BOD;100;E90;J;1;;;;;S25;317;;;07MAR25 1715;
N;LYS;AF 1498;D;0630;20250401;20250401;0200000;BOD;BOD;100;E90;J;1;;;;;S25;318;;;07APR25 1014;
N;LYS;AF 1498;D;0630;20250402;20250409;0030000;BOD;BOD;100;E90;J;1;;;;;S25;319;;;07APR25 1014;
N;LYS;AF 1498;D;0630;20250403;20250410;0004000;BOD;BOD;100;E90;J;1;;;;;S25;320;;;07MAR25 1715;
N;LYS;AF 1498;D;0635;20250408;20250408;0200000;BOD;BOD;110;E90;J;1;;;;;S25;321;;;07APR25 1317;
N;LYS;AF 1498;D;0610;20250414;20250417;1234000;BOD;BOD;100;E90;J;1;;;;;S25;322;;;07MAR25 1715;
N;LYS;AF 1498;D;0610;20250418;20250425;0000500;BOD;BOD;100;E90;J;1;;;;;S25;323;;;07MAR25 1512;
N;LYS;AF 1498;D;0610;20250422;20250429;1204000;BOD;BOD;100;E90;J;1;;;;;S25;324;;;23APR25 0411;
N;LYS;AF 1498;D;0610;20250423;20250423;0030000;BOD;BOD;76;E70;J;1;;;;;S25;325;;;23APR25 0411;
N;LYS;AF 1498;D;0610;20250430;20250430;0030000;BOD;BOD;100;E90;J;1;;;;;S25;326;;;23APR25 0411;
N;LYS;AF 1498;D;0610;20250505;20250507;1230000;BOD;BOD;100;E90;J;1;;;;;S25;327;;;07MAR25 1525;
N;LYS;AF 1498;D;0630;20250512;20250512;1000000;BOD;BOD;76;E70;J;1;;;;;S25;328;;;24APR25 1516;
N;LYS;AF 1498;D;0630;20250513;20250701;0200000;BOD;BOD;100;E90;J;1;;;;;S25;329;;;20MAY25 1419;
N;LYS;AF 1498;D;0630;20250514;20250514;0030000;BOD;BOD;100;E90;J;1;;;;;S25;330;;;20MAY25 1419;
N;LYS;AF 1498;D;0630;20250515;20250522;0004000;BOD;BOD;100;E90;J;1;;;;;S25;331;;;07MAR25 1503;
N;LYS;AF 1498;D;0630;20250519;20250602;1000000;BOD;BOD;100;E90;J;1;;;;;S25;332;;;24APR25 1516;
N;LYS;AF 1498;D;0630;20250521;20250521;0030000;BOD;BOD;76;E70;J;1;;;;;S25;333;;;20MAY25 1419;
N;LYS;AF 1498;D;0630;20250528;20250702;0030000;BOD;BOD;100;E90;J;1;;;;;S25;334;;;20MAY25 1419;
N;LYS;AF 1498;D;0630;20250605;20250703;0004000;BOD;BOD;100;E90;J;1;;;;;S25;335;;;11MAR25 1445;
N;LYS;AF 1498;D;0630;20250616;20250630;1000000;BOD;BOD;100;E90;J;1;;;;;S25;336;;;11MAR25 1445;
N;LYS;AF 1498;D;0610;20250707;20250710;1234000;BOD;BOD;100;E90;J;1;;;;;S25;337;;;11MAR25 1445;
N;LYS;AF 1498;D;0610;20250711;20250725;0000500;BOD;BOD;100;E90;J;1;;;;;S25;338;;;11MAR25 1242;
N;LYS;AF 1498;D;0610;20250715;20250724;1234000;BOD;BOD;100;E90;J;1;;;;;S25;339;;;11MAR25 1445;
N;LYS;AF 1498;D;1145;20250801;20250829;0000500;BOD;BOD;100;E90;J;1;;;;;S25;340;;;11MAR25 1244;
N;LYS;AF 1498;D;0610;20250901;20250904;1234000;BOD;BOD;100;E90;J;1;;;;;S25;341;;;11MAR25 1445;
N;LYS;AF 1498;D;0610;20250905;20250905;0000500;BOD;BOD;100;E90;J;1;;;;;S25;342;;;11MAR25 1242;
N;LYS;AF 1498;D;0610;20250908;20250912;1234500;BOD;BOD;100;E90;J;1;;;;;S25;343;;;07JUL25 0956;
N;LYS;AF 1498;D;0630;20250915;20251013;1000000;BOD;BOD;100;E90;J;1;;;;;S25;344;;;05MAY25 1248;
N;LYS;AF 1498;D;0630;20250916;20251015;0230000;BOD;BOD;100;E90;J;1;;;;;S25;345;;;05MAY25 1248;
N;LYS;AF 1498;D;0630;20250918;20251016;0004000;BOD;BOD;100;E90;J;1;;;;;S25;346;;;05MAY25 1248;
N;LYS;AF 1499;A;0545;20250331;20250407;1000000;BOD;BOD;100;E90;J;1;;;;;S25;347;;;07MAR25 1525;
N;LYS;AF 1499;A;0545;20250401;20250401;0200000;BOD;BOD;100;E90;J;1;;;;;S25;348;;;07APR25 1017;
N;LYS;AF 1499;A;0545;20250402;20250409;0030000;BOD;BOD;100;E90;J;1;;;;;S25;349;;;07APR25 1017;
N;LYS;AF 1499;A;0545;20250403;20250410;0004000;BOD;BOD;100;E90;J;1;;;;;S25;350;;;07MAR25 1525;
N;LYS;AF 1499;A;0600;20250408;20250408;0200000;BOD;BOD;110;E90;J;1;;;;;S25;351;;;07APR25 1314;
N;LYS;AF 1499;A;0530;20250414;20250417;1234000;BOD;BOD;100;E90;J;1;;;;;S25;352;;;07MAR25 1525;
N;LYS;AF 1499;A;0530;20250418;20250425;0000500;BOD;BOD;100;E90;J;1;;;;;S25;353;;;07MAR25 1535;
N;LYS;AF 1499;A;0530;20250422;20250429;1234000;BOD;BOD;100;E90;J;1;;;;;S25;354;;;07MAR25 1525;
N;LYS;AF 1499;A;0530;20250430;20250507;1230000;BOD;BOD;100;E90;J;1;;;;;S25;355;;;07MAR25 1525;
N;LYS;AF 1499;A;0545;20250512;20250602;1000000;BOD;BOD;100;E90;J;1;;;;;S25;356;;;07MAR25 1525;
N;LYS;AF 1499;A;0545;20250513;20250527;0200000;BOD;BOD;100;E90;J;1;;;;;S25;357;;;02JUN25 2026;
N;LYS;AF 1499;A;0545;20250514;20250514;0030000;BOD;BOD;100;E90;J;1;;;;;S25;358;;;19MAY25 1233;
N;LYS;AF 1499;A;0545;20250515;20250515;0004000;BOD;BOD;76;E70;J;1;;;;;S25;359;;;14MAY25 1457;
N;LYS;AF 1499;A;0545;20250521;20250521;0030000;BOD;BOD;76;E70;J;1;;;;;S25;360;;;19MAY25 1233;
N;LYS;AF 1499;A;0545;20250522;20250522;0004000;BOD;BOD;100;E90;J;1;;;;;S25;361;;;14MAY25 1457;
N;LYS;AF 1499;A;0545;20250528;20250702;0030000;BOD;BOD;100;E90;J;1;;;;;S25;362;;;19MAY25 1233;
N;LYS;AF 1499;A;0610;20250603;20250603;0200000;BOD;BOD;100;E90;J;1;;;;;S25;363;;;02JUN25 2026;
N;LYS;AF 1499;A;0545;20250605;20250703;0004000;BOD;BOD;100;E90;J;1;;;;;S25;364;;;11MAR25 1417;
N;LYS;AF 1499;A;0610;20250610;20250610;0200000;BOD;BOD;100;E90;J;1;;;;;S25;365;;;09JUN25 2028;
N;LYS;AF 1499;A;0545;20250616;20250630;1000000;BOD;BOD;100;E90;J;1;;;;;S25;366;;;11MAR25 1417;
N;LYS;AF 1499;A;0545;20250617;20250701;0200000;BOD;BOD;100;E90;J;1;;;;;S25;367;;;09JUN25 2028;
N;LYS;AF 1499;A;0530;20250707;20250709;1230000;BOD;BOD;100;E90;J;1;;;;;S25;368;;;11MAR25 1417;
N;LYS;AF 1499;A;0530;20250710;20250717;0234000;BOD;BOD;100;E90;J;1;;;;;S25;369;;;11MAR25 1417;
N;LYS;AF 1499;A;0530;20250711;20250725;0000500;BOD;BOD;100;E90;J;1;;;;;S25;370;;;11MAR25 1048;
N;LYS;AF 1499;A;0530;20250721;20250724;1234000;BOD;BOD;100;E90;J;1;;;;;S25;371;;;11MAR25 1417;
N;LYS;AF 1499;A;0530;20250902;20250904;0234000;BOD;BOD;100;E90;J;1;;;;;S25;372;;;11MAR25 1417;
N;LYS;AF 1499;A;0530;20250905;20250905;0000500;BOD;BOD;100;E90;J;1;;;;;S25;373;;;11MAR25 1048;
N;LYS;AF 1499;A;0530;20250908;20250912;1234500;BOD;BOD;100;E90;J;1;;;;;S25;374;;;07JUL25 0955;
N;LYS;AF 1499;A;0545;20250915;20251013;1000000;BOD;BOD;100;E90;J;1;;;;;S25;375;;;05MAY25 1248;
N;LYS;AF 1499;A;0545;20250916;20251015;0230000;BOD;BOD;100;E90;J;1;;;;;S25;376;;;05MAY25 1248;
N;LYS;AF 1499;A;0545;20250918;20251016;0004000;BOD;BOD;100;E90;J;1;;;;;S25;377;;;05MAY25 1248;
N;LYS;AF 1513;A;1400;20250331;20250331;1000000;BOD;BOD;100;E90;J;1;;;;;S25;378;;;07APR25 0835;
N;LYS;AF 1513;A;1400;20250401;20250409;0230000;BOD;BOD;100;E90;J;1;;;;;S25;379;;;07MAR25 1525;
N;LYS;AF 1513;A;1400;20250403;20250410;0004000;BOD;BOD;100;E90;J;1;;;;;S25;380;;;07MAR25 1525;
N;LYS;AF 1513;A;1410;20250404;20250411;0000500;BOD;BOD;100;E90;J;1;;;;;S25;381;;;07MAR25 1525;
N;LYS;AF 1513;A;1400;20250407;20250407;1000000;BOD;BOD;110;E90;J;1;;;;;S25;382;;;07APR25 0835;
N;LYS;AF 1513;A;1310;20250413;20250413;0000007;BOD;BOD;100;E90;J;1;;;;;S25;383;;;07MAR25 1517;
N;LYS;AF 1513;A;0905;20250414;20250417;1234000;BOD;BOD;100;E90;J;1;;;;;S25;384;;;07MAR25 1525;
N;LYS;AF 1513;A;0905;20250418;20250425;0000500;BOD;BOD;100;E90;J;1;;;;;S25;385;;;07MAR25 1525;
N;LYS;AF 1513;A;0905;20250422;20250429;1204000;BOD;BOD;100;E90;J;1;;;;;S25;386;;;23APR25 0412;
N;LYS;AF 1513;A;0905;20250423;20250423;0030000;BOD;BOD;76;E70;J;1;;;;;S25;387;;;23APR25 0412;
N;LYS;AF 1513;A;1310;20250427;20250511;0000007;BOD;BOD;100;E90;J;1;;;;;S25;388;;;07MAR25 1517;
N;LYS;AF 1513;A;0905;20250430;20250430;0030000;BOD;BOD;100;E90;J;1;;;;;S25;389;;;23APR25 0412;
N;LYS;AF 1513;A;0905;20250505;20250507;1230000;BOD;BOD;100;E90;J;1;;;;;S25;390;;;07MAR25 1525;
N;LYS;AF 1513;A;1400;20250512;20250602;1000000;BOD;BOD;100;E90;J;1;;;;;S25;391;;;07MAR25 1525;
N;LYS;AF 1513;A;1400;20250513;20250702;0230000;BOD;BOD;100;E90;J;1;;;;;S25;392;;;11MAR25 1417;
N;LYS;AF 1513;A;1400;20250515;20250522;0004000;BOD;BOD;100;E90;J;1;;;;;S25;393;;;07MAR25 1503;
N;LYS;AF 1513;A;1410;20250516;20250523;0000500;BOD;BOD;100;E90;J;1;;;;;S25;394;;;07MAR25 1512;
N;LYS;AF 1513;A;1400;20250605;20250605;0004000;BOD;BOD;100;E90;J;1;;;;;S25;395;;;11JUN25 1624;
N;LYS;AF 1513;A;1410;20250606;20250704;0000500;BOD;BOD;100;E90;J;1;;;;;S25;396;;;11MAR25 1418;
N;LYS;AF 1513;A;1440;20250612;20250612;0004000;BOD;BOD;100;E90;J;1;;;;;S25;397;;;11JUN25 1624;
N;LYS;AF 1513;A;1400;20250616;20250630;1000000;BOD;BOD;100;E90;J;1;;;;;S25;398;;;11MAR25 1417;
N;LYS;AF 1513;A;1400;20250619;20250626;0004000;BOD;BOD;100;E90;J;1;;;;;S25;399;;;02JUL25 1252;
N;LYS;AF 1513;A;1310;20250706;20250706;0000007;BOD;BOD;76;E70;J;1;;;;;S25;400;;;04JUL25 0613;
N;LYS;AF 1513;A;0905;20250707;20250710;1234000;BOD;BOD;100;E90;J;1;;;;;S25;401;;;11MAR25 1417;
N;LYS;AF 1513;A;0905;20250711;20250725;0000500;BOD;BOD;100;E90;J;1;;;;;S25;402;;;11MAR25 1418;
N;LYS;AF 1513;A;0905;20250715;20250724;1234000;BOD;BOD;100;E90;J;1;;;;;S25;403;;;11MAR25 1417;
N;LYS;AF 1513;A;1310;20250720;20250727;0000007;BOD;BOD;100;E90;J;1;;;;;S25;404;;;11MAR25 1056;
N;LYS;AF 1513;A;1440;20250801;20250829;0000500;BOD;BOD;100;E90;J;1;;;;;S25;405;;;11MAR25 1418;
N;LYS;AF 1513;A;1600;20250803;20250831;0000007;BOD;BOD;100;E90;J;1;;;;;S25;406;;;11MAR25 1418;
N;LYS;AF 1513;A;0905;20250901;20250904;1234000;BOD;BOD;100;E90;J;1;;;;;S25;407;;;11MAR25 1418;
N;LYS;AF 1513;A;0905;20250905;20250905;0000500;BOD;BOD;100;E90;J;1;;;;;S25;408;;;11MAR25 1418;
N;LYS;AF 1513;A;1310;20250907;20250907;0000007;BOD;BOD;100;E90;J;1;;;;;S25;409;;;11MAR25 1056;
N;LYS;AF 1513;A;0905;20250908;20250912;1234500;BOD;BOD;100;E90;J;1;;;;;S25;410;;;07JUL25 0957;
N;LYS;AF 1513;A;1310;20250914;20250914;0000007;BOD;BOD;100;E90;J;1;;;;;S25;411;;;07JUL25 0959;
N;LYS;AF 1513;A;1400;20250915;20251016;1234000;BOD;BOD;100;E90;J;1;;;;;S25;412;;;05MAY25 1248;
N;LYS;AF 1513;A;1410;20250919;20251017;0000500;BOD;BOD;100;E90;J;1;;;;;S25;413;;;05MAY25 1248;
N;LYS;AF 1514;D;1755;20250330;20250406;0000007;BOD;BOD;100;E90;J;1;;;;;S25;414;;;07MAR25 1525;
N;LYS;AF 1514;D;1850;20250331;20250331;1000000;BOD;BOD;100;E90;J;1;;;;;S25;415;;;07APR25 0840;
N;LYS;AF 1514;D;1850;20250401;20250411;0234500;BOD;BOD;100;E90;J;1;;;;;S25;416;;;07APR25 0840;
